client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:07:50.903587,2022-09-14 17:07:50.903967,2022-09-14 17:15:23.981745,0:07:33.078095,18.3,17.2
2022-09-14 17:07:50.904762,2022-09-14 17:07:50.905117,2022-09-14 17:15:24.004245,0:07:33.099424,15.4,17.2
2022-09-14 17:07:50.906264,2022-09-14 17:07:50.906544,2022-09-14 17:15:24.030734,0:07:33.124404,25.0,17.2
2022-09-14 17:07:50.907659,2022-09-14 17:07:50.907862,2022-09-14 17:15:24.057395,0:07:33.149683,13.3,17.2
2022-09-14 17:07:50.908835,2022-09-14 17:07:50.909498,2022-09-14 17:15:24.090540,0:07:33.181653,23.8,17.2
2022-09-14 17:07:50.910091,2022-09-14 17:07:50.910524,2022-09-14 17:15:24.114774,0:07:33.204630,15.4,17.2
2022-09-14 17:07:50.911198,2022-09-14 17:07:50.911648,2022-09-14 17:15:24.143913,0:07:33.232662,17.6,17.2
2022-09-14 17:07:50.912331,2022-09-14 17:07:50.913258,2022-09-14 17:15:24.185064,0:07:33.272679,23.1,17.2
2022-09-14 17:07:50.913991,2022-09-14 17:07:50.914196,2022-09-14 17:15:24.194946,0:07:33.280903,20.0,17.2
2022-09-14 17:07:50.915215,2022-09-14 17:07:50.941283,2022-09-14 17:15:24.229142,0:07:33.313876,19.0,17.2
2022-09-14 17:07:50.941427,2022-09-14 17:07:50.941631,2022-09-14 17:15:24.237275,0:07:33.295795,20.0,17.2
2022-09-14 17:07:50.952141,2022-09-14 17:07:50.952332,2022-09-14 17:15:24.246994,0:07:33.294801,33.3,17.2
2022-09-14 17:07:50.952410,2022-09-14 17:07:50.952606,2022-09-14 17:15:24.254609,0:07:33.302150,0.0,17.2
2022-09-14 17:07:50.941707,2022-09-14 17:07:50.952780,2022-09-14 17:15:24.262352,0:07:33.320589,25.0,17.2
2022-09-14 17:07:50.953011,2022-09-14 17:07:50.953177,2022-09-14 17:15:24.270045,0:07:33.316984,20.0,17.2
2022-09-14 17:07:50.941263,2022-09-14 17:07:50.953401,2022-09-14 17:15:24.277629,0:07:33.336318,20.0,17.2
2022-09-14 17:07:50.953222,2022-09-14 17:07:50.953401,2022-09-14 17:15:24.283219,0:07:33.329948,33.3,17.2
2022-09-14 17:07:50.935977,2022-09-14 17:07:50.963524,2022-09-14 17:15:24.296826,0:07:33.360801,22.2,17.2
2022-09-14 17:07:50.968650,2022-09-14 17:07:50.968974,2022-09-14 17:15:24.306573,0:07:33.337874,20.0,17.2
2022-09-14 17:07:50.935829,2022-09-14 17:07:50.974261,2022-09-14 17:15:24.316240,0:07:33.380362,16.7,17.2
2022-09-14 17:07:50.952846,2022-09-14 17:07:50.974262,2022-09-14 17:15:24.321951,0:07:33.369057,0.0,17.2
2022-09-14 17:07:50.974452,2022-09-14 17:07:50.979836,2022-09-14 17:15:24.333554,0:07:33.359050,25.0,17.2
2022-09-14 17:07:50.984956,2022-09-14 17:07:50.985204,2022-09-14 17:15:24.341524,0:07:33.356516,40.0,17.2
2022-09-14 17:07:50.974270,2022-09-14 17:07:50.985298,2022-09-14 17:15:24.349348,0:07:33.375022,20.0,17.2
2022-09-14 17:07:50.995296,2022-09-14 17:07:51.001380,2022-09-14 17:15:24.363680,0:07:33.368332,30.0,17.2
2022-09-14 17:07:50.995629,2022-09-14 17:07:51.001923,2022-09-14 17:15:24.371482,0:07:33.375805,25.0,17.2
2022-09-14 17:07:50.995782,2022-09-14 17:07:51.007368,2022-09-14 17:15:24.379126,0:07:33.383293,0.0,17.2
2022-09-14 17:07:51.001266,2022-09-14 17:07:51.007608,2022-09-14 17:15:24.387035,0:07:33.385719,20.0,17.2
2022-09-14 17:07:51.001637,2022-09-14 17:07:51.007813,2022-09-14 17:15:24.394703,0:07:33.393017,25.0,17.2
2022-09-14 17:07:51.001857,2022-09-14 17:07:51.013123,2022-09-14 17:15:24.406139,0:07:33.404234,14.3,17.2
2022-09-14 17:07:51.001433,2022-09-14 17:07:51.013123,2022-09-14 17:15:24.411965,0:07:33.410483,50.0,17.2
2022-09-14 17:07:51.023748,2022-09-14 17:07:51.024057,2022-09-14 17:15:24.423633,0:07:33.399836,14.3,17.2
2022-09-14 17:07:51.024124,2022-09-14 17:07:51.024404,2022-09-14 17:15:24.431235,0:07:33.407061,25.0,17.2
2022-09-14 17:07:51.023560,2022-09-14 17:07:51.031423,2022-09-14 17:15:24.442827,0:07:33.419218,14.3,17.2
2022-09-14 17:07:51.036774,2022-09-14 17:07:51.042052,2022-09-14 17:15:24.452417,0:07:33.415593,20.0,17.2
2022-09-14 17:07:51.036620,2022-09-14 17:07:51.042139,2022-09-14 17:15:24.460227,0:07:33.423558,20.0,17.2
2022-09-14 17:07:51.031241,2022-09-14 17:07:51.042310,2022-09-14 17:15:24.467806,0:07:33.436517,20.0,17.2
2022-09-14 17:07:51.042153,2022-09-14 17:07:51.042413,2022-09-14 17:15:24.475454,0:07:33.433252,0.0,17.2
2022-09-14 17:07:51.053767,2022-09-14 17:07:51.059642,2022-09-14 17:15:24.489202,0:07:33.435386,22.2,17.2
2022-09-14 17:07:51.053620,2022-09-14 17:07:51.059957,2022-09-14 17:15:24.496818,0:07:33.443150,0.0,17.2
2022-09-14 17:07:51.054206,2022-09-14 17:07:51.060108,2022-09-14 17:15:24.504375,0:07:33.450121,20.0,17.2
2022-09-14 17:07:51.053858,2022-09-14 17:07:51.060221,2022-09-14 17:15:24.512114,0:07:33.458207,25.0,17.2
2022-09-14 17:07:51.059479,2022-09-14 17:07:51.060436,2022-09-14 17:15:24.519680,0:07:33.460153,20.0,17.2
2022-09-14 17:07:51.053990,2022-09-14 17:07:51.072181,2022-09-14 17:15:24.531171,0:07:33.477132,16.7,17.2
2022-09-14 17:07:51.087327,2022-09-14 17:07:51.087568,2022-09-14 17:15:24.543070,0:07:33.455692,14.3,17.2
2022-09-14 17:07:51.071935,2022-09-14 17:07:51.098615,2022-09-14 17:15:24.552653,0:07:33.480668,16.7,17.2
2022-09-14 17:07:51.098681,2022-09-14 17:07:51.098836,2022-09-14 17:15:24.560388,0:07:33.461658,25.0,17.2
2022-09-14 17:07:51.098018,2022-09-14 17:07:51.098907,2022-09-14 17:15:24.567986,0:07:33.469919,20.0,17.2
2022-09-14 17:07:51.098341,2022-09-14 17:07:51.099171,2022-09-14 17:15:24.575599,0:07:33.477210,0.0,17.2
2022-09-14 17:07:51.087564,2022-09-14 17:07:51.099219,2022-09-14 17:15:24.583446,0:07:33.495832,20.0,17.2
2022-09-14 17:07:51.104468,2022-09-14 17:07:51.104702,2022-09-14 17:15:24.593092,0:07:33.488575,20.0,17.2
2022-09-14 17:07:51.098984,2022-09-14 17:07:51.104702,2022-09-14 17:15:24.598785,0:07:33.499751,25.0,17.2
