client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:03:50.837605,2022-09-14 17:03:50.838971,2022-09-14 17:08:54.343728,0:05:03.506061,18.4,16.3
2022-09-14 17:03:50.839095,2022-09-14 17:03:50.840248,2022-09-14 17:08:54.370689,0:05:03.531533,23.5,16.3
2022-09-14 17:03:50.840507,2022-09-14 17:03:50.841539,2022-09-14 17:08:54.395631,0:05:03.555064,14.3,16.3
2022-09-14 17:03:50.842243,2022-09-14 17:03:50.843063,2022-09-14 17:08:54.422199,0:05:03.579900,18.8,16.3
2022-09-14 17:03:50.843386,2022-09-14 17:03:50.844426,2022-09-14 17:08:54.450839,0:05:03.607391,27.8,16.3
2022-09-14 17:03:50.844953,2022-09-14 17:03:50.845755,2022-09-14 17:08:54.475286,0:05:03.630280,14.3,16.4
2022-09-14 17:03:50.846003,2022-09-14 17:03:50.847169,2022-09-14 17:08:54.503956,0:05:03.657897,17.6,16.3
2022-09-14 17:03:50.847374,2022-09-14 17:03:50.848666,2022-09-14 17:08:54.547534,0:05:03.700107,19.2,16.3
2022-09-14 17:03:50.848707,2022-09-14 17:03:50.849496,2022-09-14 17:08:54.559290,0:05:03.710530,16.7,16.3
2022-09-14 17:03:50.849571,2022-09-14 17:03:50.860775,2022-09-14 17:08:54.585772,0:05:03.736150,18.8,16.3
2022-09-14 17:03:50.883528,2022-09-14 17:03:50.884485,2022-09-14 17:08:54.605531,0:05:03.721953,18.2,16.3
2022-09-14 17:03:50.889080,2022-09-14 17:03:50.889912,2022-09-14 17:08:54.613563,0:05:03.724429,20.0,16.3
2022-09-14 17:03:50.900078,2022-09-14 17:03:50.900838,2022-09-14 17:08:54.625375,0:05:03.725247,25.0,16.3
2022-09-14 17:03:50.900319,2022-09-14 17:03:50.901073,2022-09-14 17:08:54.632922,0:05:03.732554,40.0,16.3
2022-09-14 17:03:50.889357,2022-09-14 17:03:50.910726,2022-09-14 17:08:54.642517,0:05:03.753112,0.0,16.3
2022-09-14 17:03:50.888942,2022-09-14 17:03:50.916023,2022-09-14 17:08:54.652205,0:05:03.763214,33.3,16.3
2022-09-14 17:03:50.883355,2022-09-14 17:03:50.916023,2022-09-14 17:08:54.657808,0:05:03.774404,0.0,16.3
2022-09-14 17:03:50.915808,2022-09-14 17:03:50.921690,2022-09-14 17:08:54.669407,0:05:03.753549,25.0,16.3
2022-09-14 17:03:50.889468,2022-09-14 17:03:50.921919,2022-09-14 17:08:54.677168,0:05:03.787651,25.0,16.3
2022-09-14 17:03:50.915633,2022-09-14 17:03:50.922100,2022-09-14 17:08:54.684744,0:05:03.769062,20.0,16.3
2022-09-14 17:03:50.928895,2022-09-14 17:03:50.935124,2022-09-14 17:08:54.696496,0:05:03.767553,16.7,16.3
2022-09-14 17:03:50.934418,2022-09-14 17:03:50.935282,2022-09-14 17:08:54.704102,0:05:03.769635,20.0,16.3
2022-09-14 17:03:50.945635,2022-09-14 17:03:50.951615,2022-09-14 17:08:54.715526,0:05:03.769843,16.7,16.3
2022-09-14 17:03:50.945365,2022-09-14 17:03:50.951683,2022-09-14 17:08:54.723366,0:05:03.777952,20.0,16.3
2022-09-14 17:03:50.945493,2022-09-14 17:03:50.951799,2022-09-14 17:08:54.730945,0:05:03.785403,25.0,16.3
2022-09-14 17:03:50.940150,2022-09-14 17:03:50.951936,2022-09-14 17:08:54.738551,0:05:03.798351,0.0,16.3
2022-09-14 17:03:50.940008,2022-09-14 17:03:50.952079,2022-09-14 17:08:54.746317,0:05:03.806261,20.0,16.3
2022-09-14 17:03:50.966491,2022-09-14 17:03:50.972397,2022-09-14 17:08:54.759755,0:05:03.793216,33.3,16.3
2022-09-14 17:03:50.966342,2022-09-14 17:03:50.972689,2022-09-14 17:08:54.767469,0:05:03.801075,0.0,16.3
2022-09-14 17:03:50.971809,2022-09-14 17:03:50.973110,2022-09-14 17:08:54.777325,0:05:03.805466,20.0,16.3
2022-09-14 17:03:50.966240,2022-09-14 17:03:50.973153,2022-09-14 17:08:54.785002,0:05:03.818714,20.0,16.3
2022-09-14 17:03:50.980073,2022-09-14 17:03:50.991533,2022-09-14 17:08:54.797373,0:05:03.817251,25.0,16.3
2022-09-14 17:03:50.990611,2022-09-14 17:03:50.991533,2022-09-14 17:08:54.803075,0:05:03.812415,25.0,16.3
2022-09-14 17:03:50.990473,2022-09-14 17:03:50.997131,2022-09-14 17:08:54.816669,0:05:03.826147,14.3,16.3
2022-09-14 17:03:50.996289,2022-09-14 17:03:50.997131,2022-09-14 17:08:54.822345,0:05:03.826007,25.0,16.3
2022-09-14 17:03:50.996985,2022-09-14 17:03:50.997755,2022-09-14 17:08:54.831931,0:05:03.834898,20.0,16.3
2022-09-14 17:03:50.996575,2022-09-14 17:03:51.003084,2022-09-14 17:08:54.841693,0:05:03.845070,16.7,16.3
2022-09-14 17:03:51.016927,2022-09-14 17:03:51.018020,2022-09-14 17:08:54.853147,0:05:03.836172,28.6,16.3
2022-09-14 17:03:51.017088,2022-09-14 17:03:51.023340,2022-09-14 17:08:54.860735,0:05:03.843598,20.0,16.3
2022-09-14 17:03:51.017240,2022-09-14 17:03:51.023570,2022-09-14 17:08:54.868503,0:05:03.851215,25.0,16.3
2022-09-14 17:03:51.022812,2022-09-14 17:03:51.023748,2022-09-14 17:08:54.878162,0:05:03.855302,16.7,16.3
2022-09-14 17:03:51.035761,2022-09-14 17:03:51.036552,2022-09-14 17:08:54.889700,0:05:03.853891,14.3,16.3
2022-09-14 17:03:51.041097,2022-09-14 17:03:51.041894,2022-09-14 17:08:54.899356,0:05:03.858210,33.3,16.3
2022-09-14 17:03:51.041324,2022-09-14 17:03:51.042192,2022-09-14 17:08:54.906984,0:05:03.865612,0.0,16.3
2022-09-14 17:03:51.035640,2022-09-14 17:03:51.047793,2022-09-14 17:08:54.914704,0:05:03.879016,25.0,16.3
2022-09-14 17:03:51.046781,2022-09-14 17:03:51.063380,2022-09-14 17:08:54.928212,0:05:03.881382,12.5,16.3
