client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 16:54:30.690740,2022-09-14 16:54:30.692611,2022-09-14 16:55:36.268512,0:01:05.577708,18.4,14.7
2022-09-14 16:54:30.692221,2022-09-14 16:54:30.693809,2022-09-14 16:55:36.289073,0:01:05.596796,23.1,14.7
2022-09-14 16:54:30.693569,2022-09-14 16:54:30.695095,2022-09-14 16:55:36.317595,0:01:05.623969,22.2,14.7
2022-09-14 16:54:30.695301,2022-09-14 16:54:30.696665,2022-09-14 16:55:36.344604,0:01:05.649247,23.5,14.7
2022-09-14 16:54:30.696992,2022-09-14 16:54:30.698234,2022-09-14 16:55:36.371570,0:01:05.674521,20.0,14.7
2022-09-14 16:54:30.698050,2022-09-14 16:54:30.699451,2022-09-14 16:55:36.400803,0:01:05.702679,22.2,14.7
2022-09-14 16:54:30.699723,2022-09-14 16:54:30.701000,2022-09-14 16:55:36.428512,0:01:05.728719,18.7,14.7
2022-09-14 16:54:30.700683,2022-09-14 16:54:30.702556,2022-09-14 16:55:36.472939,0:01:05.772188,22.2,14.7
2022-09-14 16:54:30.702030,2022-09-14 16:54:30.703496,2022-09-14 16:55:36.487480,0:01:05.785382,22.2,14.7
2022-09-14 16:54:30.703131,2022-09-14 16:54:30.719865,2022-09-14 16:55:36.516556,0:01:05.813356,17.6,14.7
2022-09-14 16:54:30.746654,2022-09-14 16:54:30.748016,2022-09-14 16:55:36.532776,0:01:05.786049,20.0,14.7
2022-09-14 16:54:30.752377,2022-09-14 16:54:30.753601,2022-09-14 16:55:36.542997,0:01:05.790556,20.0,14.7
2022-09-14 16:54:30.752655,2022-09-14 16:54:30.753940,2022-09-14 16:55:36.550853,0:01:05.798133,20.0,14.7
2022-09-14 16:54:30.746492,2022-09-14 16:54:30.754376,2022-09-14 16:55:36.558864,0:01:05.812305,20.0,14.7
2022-09-14 16:54:30.746340,2022-09-14 16:54:30.754419,2022-09-14 16:55:36.567168,0:01:05.820764,20.0,14.7
2022-09-14 16:54:30.753251,2022-09-14 16:54:30.759684,2022-09-14 16:55:36.576881,0:01:05.823568,20.0,14.7
2022-09-14 16:54:30.752138,2022-09-14 16:54:30.759684,2022-09-14 16:55:36.582923,0:01:05.830724,25.0,14.7
2022-09-14 16:54:30.753031,2022-09-14 16:54:30.759780,2022-09-14 16:55:36.593196,0:01:05.840104,16.7,14.7
2022-09-14 16:54:30.758809,2022-09-14 16:54:30.775590,2022-09-14 16:55:36.607211,0:01:05.848346,25.0,14.7
