client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 16:38:30.456580,2022-09-14 16:38:30.458326,2022-09-14 16:38:31.019898,0:00:00.563255,0.5,11.9
2022-09-14 16:38:30.458166,2022-09-14 16:38:30.459900,2022-09-14 16:38:31.047577,0:00:00.589348,18.7,11.9
2022-09-14 16:38:30.459392,2022-09-14 16:38:30.461106,2022-09-14 16:38:31.075026,0:00:00.615573,17.6,11.9
2022-09-14 16:38:30.461023,2022-09-14 16:38:30.462510,2022-09-14 16:38:31.101691,0:00:00.640614,20.0,11.9
2022-09-14 16:38:30.462089,2022-09-14 16:38:30.463835,2022-09-14 16:38:31.130454,0:00:00.668313,22.2,11.9
2022-09-14 16:38:30.463249,2022-09-14 16:38:30.464967,2022-09-14 16:38:31.160376,0:00:00.697070,22.2,11.9
2022-09-14 16:38:30.464529,2022-09-14 16:38:30.466048,2022-09-14 16:38:31.183237,0:00:00.718652,21.4,11.9
2022-09-14 16:38:30.465941,2022-09-14 16:38:30.467432,2022-09-14 16:38:31.210132,0:00:00.744138,13.3,11.9
2022-09-14 16:38:30.467183,2022-09-14 16:38:30.468843,2022-09-14 16:38:31.241288,0:00:00.774053,25.0,11.9
2022-09-14 16:38:30.468518,2022-09-14 16:38:30.475083,2022-09-14 16:38:31.263870,0:00:00.795272,15.4,11.9
2022-09-14 16:38:30.583221,2022-09-14 16:38:30.584613,2022-09-14 16:38:31.271901,0:00:00.688629,40.0,11.9
2022-09-14 16:38:30.588798,2022-09-14 16:38:30.590197,2022-09-14 16:38:31.279598,0:00:00.690751,20.0,11.9
2022-09-14 16:38:30.582706,2022-09-14 16:38:30.590452,2022-09-14 16:38:31.287329,0:00:00.704574,0.0,11.9
2022-09-14 16:38:30.582867,2022-09-14 16:38:30.595973,2022-09-14 16:38:31.295162,0:00:00.712246,20.0,11.9
2022-09-14 16:38:30.594425,2022-09-14 16:38:30.605746,2022-09-14 16:38:31.302788,0:00:00.708314,25.0,11.9
2022-09-14 16:38:30.604537,2022-09-14 16:38:30.605927,2022-09-14 16:38:31.310348,0:00:00.705762,0.0,11.9
2022-09-14 16:38:30.583049,2022-09-14 16:38:30.606106,2022-09-14 16:38:31.317906,0:00:00.734804,20.0,11.9
2022-09-14 16:38:30.589085,2022-09-14 16:38:30.606146,2022-09-14 16:38:31.325782,0:00:00.736649,40.0,11.9
2022-09-14 16:38:30.604281,2022-09-14 16:38:30.606235,2022-09-14 16:38:31.333502,0:00:00.729172,20.0,11.9
2022-09-14 16:38:30.588643,2022-09-14 16:38:30.606267,2022-09-14 16:38:31.341224,0:00:00.752532,20.0,11.9
2022-09-14 16:38:30.708754,2022-09-14 16:38:30.720497,2022-09-14 16:38:31.349049,0:00:00.640248,25.0,11.9
2022-09-14 16:38:30.724475,2022-09-14 16:38:30.725930,2022-09-14 16:38:31.356838,0:00:00.632309,33.3,11.9
2022-09-14 16:38:30.725145,2022-09-14 16:38:30.726542,2022-09-14 16:38:31.364543,0:00:00.639349,0.0,11.9
2022-09-14 16:38:30.708608,2022-09-14 16:38:30.726662,2022-09-14 16:38:31.372225,0:00:00.663569,20.0,11.9
2022-09-14 16:38:30.724939,2022-09-14 16:38:30.736542,2022-09-14 16:38:31.380251,0:00:00.655263,20.0,11.9
2022-09-14 16:38:30.724318,2022-09-14 16:38:30.742338,2022-09-14 16:38:31.388121,0:00:00.663755,25.0,11.9
2022-09-14 16:38:30.725320,2022-09-14 16:38:30.742400,2022-09-14 16:38:31.395876,0:00:00.670508,20.0,11.9
2022-09-14 16:38:30.735417,2022-09-14 16:38:30.742445,2022-09-14 16:38:31.404001,0:00:00.668536,20.0,11.9
2022-09-14 16:38:30.724769,2022-09-14 16:38:30.742565,2022-09-14 16:38:31.411673,0:00:00.686855,20.0,11.9
2022-09-14 16:38:30.735636,2022-09-14 16:38:30.742656,2022-09-14 16:38:31.419227,0:00:00.683542,0.0,11.9
2022-09-14 16:38:30.850308,2022-09-14 16:38:30.851791,2022-09-14 16:38:31.511238,0:00:00.660878,1.8,11.9
2022-09-14 16:38:30.850581,2022-09-14 16:38:30.852011,2022-09-14 16:38:31.519598,0:00:00.668964,20.0,11.9
2022-09-14 16:38:30.850093,2022-09-14 16:38:30.852566,2022-09-14 16:38:31.527617,0:00:00.677475,20.0,11.9
2022-09-14 16:38:30.849916,2022-09-14 16:38:30.852636,2022-09-14 16:38:31.535379,0:00:00.685414,25.0,11.9
2022-09-14 16:38:30.860658,2022-09-14 16:38:30.862159,2022-09-14 16:38:31.543280,0:00:00.682573,0.0,11.9
2022-09-14 16:38:30.866117,2022-09-14 16:38:30.867815,2022-09-14 16:38:31.550910,0:00:00.684745,25.0,11.9
2022-09-14 16:38:30.871691,2022-09-14 16:38:30.873183,2022-09-14 16:38:31.558560,0:00:00.686821,20.0,11.9
2022-09-14 16:38:30.871960,2022-09-14 16:38:30.873440,2022-09-14 16:38:31.566242,0:00:00.694233,0.0,11.9
2022-09-14 16:38:30.850963,2022-09-14 16:38:30.873509,2022-09-14 16:38:31.574272,0:00:00.723260,40.0,11.9
2022-09-14 16:38:30.866213,2022-09-14 16:38:30.888844,2022-09-14 16:38:31.582155,0:00:00.715894,20.0,11.9
2022-09-14 16:38:30.975683,2022-09-14 16:38:30.977223,2022-09-14 16:38:31.589837,0:00:00.614099,20.0,11.9
2022-09-14 16:38:30.975516,2022-09-14 16:38:30.977708,2022-09-14 16:38:31.597882,0:00:00.622314,40.0,11.9
2022-09-14 16:38:30.976277,2022-09-14 16:38:30.977764,2022-09-14 16:38:31.605672,0:00:00.629347,20.0,11.9
2022-09-14 16:38:30.976038,2022-09-14 16:38:30.977895,2022-09-14 16:38:31.613417,0:00:00.637331,33.3,11.9
2022-09-14 16:38:30.976810,2022-09-14 16:38:30.993456,2022-09-14 16:38:31.622079,0:00:00.645220,20.0,11.9
2022-09-14 16:38:30.997887,2022-09-14 16:38:30.999368,2022-09-14 16:38:31.629935,0:00:00.632000,40.0,11.9
2022-09-14 16:38:30.998152,2022-09-14 16:38:30.999544,2022-09-14 16:38:31.638060,0:00:00.639856,20.0,11.9
2022-09-14 16:38:30.992406,2022-09-14 16:38:31.009812,2022-09-14 16:38:31.646065,0:00:00.653607,20.0,11.9
2022-09-14 16:38:30.992543,2022-09-14 16:38:31.019989,2022-09-14 16:38:31.656301,0:00:00.663708,37.5,11.9
2022-09-14 16:38:30.992245,2022-09-14 16:38:31.020038,2022-09-14 16:38:31.664265,0:00:00.671968,25.0,11.9
2022-09-14 16:38:31.101534,2022-09-14 16:38:31.102987,2022-09-14 16:38:31.690619,0:00:00.589034,13.3,11.9
2022-09-14 16:38:31.101243,2022-09-14 16:38:31.103170,2022-09-14 16:38:31.698838,0:00:00.597539,33.3,11.9
2022-09-14 16:38:31.101807,2022-09-14 16:38:31.113597,2022-09-14 16:38:31.708469,0:00:00.606598,16.7,11.9
2022-09-14 16:38:31.101384,2022-09-14 16:38:31.123782,2022-09-14 16:38:31.718442,0:00:00.617008,0.0,11.9
