client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:01:10.794464,2022-09-14 17:01:10.796155,2022-09-14 17:04:49.221442,0:03:38.426915,18.6,15.9
2022-09-14 17:01:10.796514,2022-09-14 17:01:10.797670,2022-09-14 17:04:49.250277,0:03:38.453706,22.2,15.9
2022-09-14 17:01:10.797550,2022-09-14 17:01:10.798870,2022-09-14 17:04:49.274806,0:03:38.477203,21.4,15.9
2022-09-14 17:01:10.799169,2022-09-14 17:01:10.800295,2022-09-14 17:04:49.301709,0:03:38.502487,18.7,15.8
2022-09-14 17:01:10.800473,2022-09-14 17:01:10.801701,2022-09-14 17:04:49.328513,0:03:38.527987,18.8,15.8
2022-09-14 17:01:10.801582,2022-09-14 17:01:10.803009,2022-09-14 17:04:49.357311,0:03:38.555677,17.6,15.8
2022-09-14 17:01:10.802851,2022-09-14 17:01:10.804312,2022-09-14 17:04:49.388290,0:03:38.585387,21.1,15.8
2022-09-14 17:01:10.803945,2022-09-14 17:01:10.805399,2022-09-14 17:04:49.420301,0:03:38.616305,16.7,15.9
2022-09-14 17:01:10.804969,2022-09-14 17:01:10.806362,2022-09-14 17:04:49.437367,0:03:38.632339,20.0,15.9
2022-09-14 17:01:10.806134,2022-09-14 17:01:10.833127,2022-09-14 17:04:49.473982,0:03:38.667796,21.7,15.9
2022-09-14 17:01:10.837360,2022-09-14 17:01:10.844392,2022-09-14 17:04:49.485853,0:03:38.648442,16.7,15.9
2022-09-14 17:01:10.848498,2022-09-14 17:01:10.849659,2022-09-14 17:04:49.493667,0:03:38.645119,33.3,15.9
2022-09-14 17:01:10.843240,2022-09-14 17:01:10.849875,2022-09-14 17:04:49.501314,0:03:38.658025,40.0,15.9
2022-09-14 17:01:10.837555,2022-09-14 17:01:10.849990,2022-09-14 17:04:49.508951,0:03:38.671347,20.0,15.9
2022-09-14 17:01:10.842862,2022-09-14 17:01:10.850213,2022-09-14 17:04:49.516806,0:03:38.673894,20.0,15.9
2022-09-14 17:01:10.843015,2022-09-14 17:01:10.850213,2022-09-14 17:04:49.522518,0:03:38.679454,0.0,15.9
2022-09-14 17:01:10.848775,2022-09-14 17:01:10.855551,2022-09-14 17:04:49.534162,0:03:38.685337,14.3,15.9
2022-09-14 17:01:10.849147,2022-09-14 17:01:10.855709,2022-09-14 17:04:49.541966,0:03:38.692771,25.0,15.9
2022-09-14 17:01:10.861983,2022-09-14 17:01:10.873223,2022-09-14 17:04:49.553745,0:03:38.691714,33.3,15.9
2022-09-14 17:01:10.887772,2022-09-14 17:01:10.893991,2022-09-14 17:04:49.569394,0:03:38.681572,20.0,15.9
2022-09-14 17:01:10.893287,2022-09-14 17:01:10.894513,2022-09-14 17:04:49.577020,0:03:38.683684,25.0,15.9
2022-09-14 17:01:10.887617,2022-09-14 17:01:10.894921,2022-09-14 17:04:49.584858,0:03:38.697191,33.3,15.9
2022-09-14 17:01:10.893631,2022-09-14 17:01:10.895166,2022-09-14 17:04:49.592745,0:03:38.699065,0.0,15.9
2022-09-14 17:01:10.893096,2022-09-14 17:01:10.895332,2022-09-14 17:04:49.600383,0:03:38.707238,25.0,15.9
2022-09-14 17:01:10.899665,2022-09-14 17:01:10.900750,2022-09-14 17:04:49.612377,0:03:38.712653,14.3,15.9
2022-09-14 17:01:10.899981,2022-09-14 17:01:10.901104,2022-09-14 17:04:49.620094,0:03:38.720064,25.0,15.9
2022-09-14 17:01:10.893838,2022-09-14 17:01:10.906322,2022-09-14 17:04:49.629965,0:03:38.736077,16.7,15.9
2022-09-14 17:01:10.916130,2022-09-14 17:01:10.917214,2022-09-14 17:04:49.639781,0:03:38.723601,28.6,15.9
2022-09-14 17:01:10.861831,2022-09-14 17:01:10.933947,2022-09-14 17:04:49.651472,0:03:38.789591,16.7,15.9
2022-09-14 17:01:10.915974,2022-09-14 17:01:10.939677,2022-09-14 17:04:49.663254,0:03:38.747230,14.3,15.9
2022-09-14 17:01:10.933017,2022-09-14 17:01:10.944847,2022-09-14 17:04:49.671070,0:03:38.738005,20.0,15.9
2022-09-14 17:01:10.944224,2022-09-14 17:01:10.945420,2022-09-14 17:04:49.678635,0:03:38.734363,25.0,15.9
2022-09-14 17:01:10.944022,2022-09-14 17:01:10.945522,2022-09-14 17:04:49.686443,0:03:38.742372,0.0,15.9
2022-09-14 17:01:10.944975,2022-09-14 17:01:10.946031,2022-09-14 17:04:49.694132,0:03:38.749109,33.3,15.9
2022-09-14 17:01:10.938527,2022-09-14 17:01:10.946125,2022-09-14 17:04:49.701738,0:03:38.763163,20.0,15.9
2022-09-14 17:01:10.938331,2022-09-14 17:01:10.951481,2022-09-14 17:04:49.711786,0:03:38.773406,33.3,15.9
2022-09-14 17:01:10.944783,2022-09-14 17:01:10.951481,2022-09-14 17:04:49.717607,0:03:38.772775,0.0,15.9
2022-09-14 17:01:10.961483,2022-09-14 17:01:10.962696,2022-09-14 17:04:49.731548,0:03:38.770017,30.0,15.9
2022-09-14 17:01:10.961314,2022-09-14 17:01:10.962751,2022-09-14 17:04:49.739458,0:03:38.778094,25.0,15.9
2022-09-14 17:01:10.983999,2022-09-14 17:01:10.990182,2022-09-14 17:04:49.755970,0:03:38.771921,20.0,15.9
2022-09-14 17:01:10.983861,2022-09-14 17:01:10.990649,2022-09-14 17:04:49.763696,0:03:38.779782,20.0,15.9
2022-09-14 17:01:10.990152,2022-09-14 17:01:10.991231,2022-09-14 17:04:49.771581,0:03:38.781379,20.0,15.9
2022-09-14 17:01:10.990376,2022-09-14 17:01:10.996614,2022-09-14 17:04:49.783286,0:03:38.792860,16.7,15.9
