client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 18:24:28.430238,2022-09-14 18:24:28.430306,2022-09-14 18:24:29.231887,0:00:00.801581,0.4,12.5
2022-09-14 18:24:28.432370,2022-09-14 18:24:28.431966,2022-09-14 18:24:29.277543,0:00:00.845116,22.2,12.5
2022-09-14 18:24:28.433476,2022-09-14 18:24:28.433373,2022-09-14 18:24:29.306698,0:00:00.873166,25.0,12.5
2022-09-14 18:24:28.435576,2022-09-14 18:24:28.435213,2022-09-14 18:24:29.363050,0:00:00.927417,18.2,12.5
2022-09-14 18:24:28.437014,2022-09-14 18:24:28.436595,2022-09-14 18:24:29.409362,0:00:00.972292,14.8,12.5
2022-09-14 18:24:28.438084,2022-09-14 18:24:28.437924,2022-09-14 18:24:29.454136,0:00:01.015997,22.2,12.5
2022-09-14 18:24:28.439305,2022-09-14 18:24:28.439512,2022-09-14 18:24:29.506140,0:00:01.066780,16.1,12.5
2022-09-14 18:24:28.440482,2022-09-14 18:24:28.440516,2022-09-14 18:24:29.548430,0:00:01.107892,20.0,12.5
2022-09-14 18:24:28.441695,2022-09-14 18:24:28.441754,2022-09-14 18:24:29.588331,0:00:01.146580,20.0,12.5
2022-09-14 18:24:28.443127,2022-09-14 18:24:28.463491,2022-09-14 18:24:29.611739,0:00:01.168556,21.4,12.5
2022-09-14 18:24:28.686156,2022-09-14 18:24:28.697386,2022-09-14 18:24:29.692034,0:00:01.005816,16.7,12.5
2022-09-14 18:24:28.686341,2022-09-14 18:24:28.697116,2022-09-14 18:24:29.742296,0:00:01.055893,13.8,12.5
2022-09-14 18:24:28.697260,2022-09-14 18:24:28.703316,2022-09-14 18:24:29.748625,0:00:01.051308,40.0,12.5
2022-09-14 18:24:28.703440,2022-09-14 18:24:28.703164,2022-09-14 18:24:29.771854,0:00:01.068360,21.4,12.5
2022-09-14 18:24:28.697077,2022-09-14 18:24:28.697245,2022-09-14 18:24:29.783418,0:00:01.086289,16.7,12.5
2022-09-14 18:24:28.686506,2022-09-14 18:24:28.697116,2022-09-14 18:24:29.789019,0:00:01.102462,0.0,12.5
2022-09-14 18:24:28.686671,2022-09-14 18:24:28.696594,2022-09-14 18:24:29.808367,0:00:01.121645,18.2,12.5
2022-09-14 18:24:28.703799,2022-09-14 18:24:28.709455,2022-09-14 18:24:29.828945,0:00:01.125095,15.4,12.5
2022-09-14 18:24:28.704311,2022-09-14 18:24:28.715945,2022-09-14 18:24:29.842464,0:00:01.138104,25.0,12.5
2022-09-14 18:24:28.697487,2022-09-14 18:24:28.697117,2022-09-14 18:24:29.855906,0:00:01.158369,25.0,12.5
2022-09-14 18:24:28.947252,2022-09-14 18:24:28.952117,2022-09-14 18:24:29.908026,0:00:00.960722,16.1,12.5
2022-09-14 18:24:28.952583,2022-09-14 18:24:28.958508,2022-09-14 18:24:29.944051,0:00:00.991416,18.2,12.5
2022-09-14 18:24:28.953322,2022-09-14 18:24:28.964318,2022-09-14 18:24:29.956718,0:00:01.003346,14.3,12.5
2022-09-14 18:24:28.964344,2022-09-14 18:24:28.964123,2022-09-14 18:24:29.964151,0:00:00.999759,25.0,12.5
2022-09-14 18:24:28.952942,2022-09-14 18:24:28.952483,2022-09-14 18:24:29.984650,0:00:01.031658,16.7,12.5
2022-09-14 18:24:28.952740,2022-09-14 18:24:28.964482,2022-09-14 18:24:30.001290,0:00:01.048500,20.0,12.5
2022-09-14 18:24:28.958796,2022-09-14 18:24:28.958508,2022-09-14 18:24:30.017507,0:00:01.058662,20.0,12.5
2022-09-14 18:24:28.965229,2022-09-14 18:24:28.975890,2022-09-14 18:24:30.038054,0:00:01.072772,28.6,12.5
2022-09-14 18:24:28.964744,2022-09-14 18:24:28.986784,2022-09-14 18:24:30.050062,0:00:01.085268,14.3,12.5
2022-09-14 18:24:28.988154,2022-09-14 18:24:28.987916,2022-09-14 18:24:30.062562,0:00:01.074355,25.0,12.5
2022-09-14 18:24:29.208639,2022-09-14 18:24:29.208314,2022-09-14 18:24:30.089631,0:00:00.880941,13.3,12.5
2022-09-14 18:24:29.238065,2022-09-14 18:24:29.237574,2022-09-14 18:24:30.166515,0:00:00.928391,19.1,12.5
2022-09-14 18:24:29.232282,2022-09-14 18:24:29.231832,2022-09-14 18:24:30.175217,0:00:00.942882,20.0,12.5
2022-09-14 18:24:29.226928,2022-09-14 18:24:29.231686,2022-09-14 18:24:30.197645,0:00:00.970666,15.4,12.5
2022-09-14 18:24:29.226394,2022-09-14 18:24:29.225998,2022-09-14 18:24:30.203097,0:00:00.976654,33.3,12.5
2022-09-14 18:24:29.226694,2022-09-14 18:24:29.248555,2022-09-14 18:24:30.211282,0:00:00.984539,20.0,12.5
2022-09-14 18:24:29.232560,2022-09-14 18:24:29.237419,2022-09-14 18:24:30.225908,0:00:00.993300,12.5,12.5
2022-09-14 18:24:29.208314,2022-09-14 18:24:29.231851,2022-09-14 18:24:30.236339,0:00:01.027976,28.6,12.5
2022-09-14 18:24:29.208451,2022-09-14 18:24:29.225960,2022-09-14 18:24:30.244707,0:00:01.036207,0.0,12.5
2022-09-14 18:24:29.271333,2022-09-14 18:24:29.271335,2022-09-14 18:24:30.265555,0:00:00.994173,23.1,12.5
2022-09-14 18:24:29.469289,2022-09-14 18:24:29.469084,2022-09-14 18:24:30.330652,0:00:00.861307,22.0,12.5
2022-09-14 18:24:29.485815,2022-09-14 18:24:29.485852,2022-09-14 18:24:30.368208,0:00:00.882338,18.2,12.5
2022-09-14 18:24:29.469446,2022-09-14 18:24:29.469325,2022-09-14 18:24:30.389837,0:00:00.920335,15.4,12.5
2022-09-14 18:24:29.491714,2022-09-14 18:24:29.492019,2022-09-14 18:24:30.398048,0:00:00.906280,33.3,12.5
2022-09-14 18:24:29.486118,2022-09-14 18:24:29.485694,2022-09-14 18:24:30.410974,0:00:00.924781,25.0,12.5
2022-09-14 18:24:29.464016,2022-09-14 18:24:29.469032,2022-09-14 18:24:30.431184,0:00:00.967113,16.7,12.5
2022-09-14 18:24:29.498838,2022-09-14 18:24:29.498355,2022-09-14 18:24:30.448522,0:00:00.949627,11.1,12.5
2022-09-14 18:24:29.492291,2022-09-14 18:24:29.509431,2022-09-14 18:24:30.467838,0:00:00.975493,18.2,12.5
2022-09-14 18:24:29.485968,2022-09-14 18:24:29.492264,2022-09-14 18:24:30.473385,0:00:00.987359,0.0,12.5
2022-09-14 18:24:29.526067,2022-09-14 18:24:29.525756,2022-09-14 18:24:30.499920,0:00:00.973800,23.5,12.5
