client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 18:25:48.451993,2022-09-14 18:25:48.452085,2022-09-14 18:25:48.785637,0:00:00.333583,0.5,12.6
2022-09-14 18:25:48.453706,2022-09-14 18:25:48.453569,2022-09-14 18:25:48.825098,0:00:00.371327,20.8,12.6
2022-09-14 18:25:48.455093,2022-09-14 18:25:48.454851,2022-09-14 18:25:48.868325,0:00:00.413167,19.2,12.6
2022-09-14 18:25:48.456204,2022-09-14 18:25:48.456015,2022-09-14 18:25:48.909079,0:00:00.452818,20.8,12.6
2022-09-14 18:25:48.457201,2022-09-14 18:25:48.457329,2022-09-14 18:25:48.947677,0:00:00.490419,20.8,12.6
2022-09-14 18:25:48.458684,2022-09-14 18:25:48.458500,2022-09-14 18:25:48.988348,0:00:00.529611,17.4,12.6
2022-09-14 18:25:48.460154,2022-09-14 18:25:48.459769,2022-09-14 18:25:49.017753,0:00:00.557544,17.6,12.6
2022-09-14 18:25:48.461572,2022-09-14 18:25:48.461412,2022-09-14 18:25:49.073333,0:00:00.611707,20.6,12.6
2022-09-14 18:25:48.463095,2022-09-14 18:25:48.462743,2022-09-14 18:25:49.111771,0:00:00.648622,17.4,12.6
2022-09-14 18:25:48.464248,2022-09-14 18:25:48.474421,2022-09-14 18:25:49.254187,0:00:00.789882,2.4,12.6
2022-09-14 18:25:48.658236,2022-09-14 18:25:48.663587,2022-09-14 18:25:49.336303,0:00:00.678001,23.1,12.6
2022-09-14 18:25:48.664412,2022-09-14 18:25:48.669627,2022-09-14 18:25:49.356515,0:00:00.692046,16.7,12.6
2022-09-14 18:25:48.664137,2022-09-14 18:25:48.669433,2022-09-14 18:25:49.376420,0:00:00.712227,18.2,12.6
2022-09-14 18:25:48.664591,2022-09-14 18:25:48.669433,2022-09-14 18:25:49.393615,0:00:00.728973,11.1,12.6
2022-09-14 18:25:48.658043,2022-09-14 18:25:48.670537,2022-09-14 18:25:49.405561,0:00:00.747468,25.0,12.6
2022-09-14 18:25:48.663521,2022-09-14 18:25:48.670936,2022-09-14 18:25:49.425808,0:00:00.762235,16.7,12.6
2022-09-14 18:25:48.670529,2022-09-14 18:25:48.670072,2022-09-14 18:25:49.435718,0:00:00.765138,28.6,12.6
