client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 18:35:08.593623,2022-09-14 18:35:08.594182,2022-09-14 18:37:25.624477,0:02:17.030785,18.5,14.1
2022-09-14 18:35:08.595344,2022-09-14 18:35:08.595934,2022-09-14 18:37:25.680434,0:02:17.085026,18.8,14.1
2022-09-14 18:35:08.596916,2022-09-14 18:35:08.597150,2022-09-14 18:37:25.719287,0:02:17.122312,20.8,14.1
2022-09-14 18:35:08.598211,2022-09-14 18:35:08.598467,2022-09-14 18:37:25.749553,0:02:17.151285,17.6,14.1
2022-09-14 18:35:08.599574,2022-09-14 18:35:08.599786,2022-09-14 18:37:25.802804,0:02:17.203173,21.2,14.1
2022-09-14 18:35:08.600746,2022-09-14 18:35:08.601391,2022-09-14 18:37:25.843679,0:02:17.242878,16.7,14.1
2022-09-14 18:35:08.602224,2022-09-14 18:35:08.602813,2022-09-14 18:37:25.884581,0:02:17.282303,17.4,14.1
2022-09-14 18:35:08.603623,2022-09-14 18:35:08.604140,2022-09-14 18:37:25.925608,0:02:17.321932,16.7,14.0
2022-09-14 18:35:08.605247,2022-09-14 18:35:08.605490,2022-09-14 18:37:25.964229,0:02:17.358930,26.9,14.0
2022-09-14 18:35:08.606351,2022-09-14 18:35:08.611849,2022-09-14 18:37:25.993984,0:02:17.387581,17.6,14.0
2022-09-14 18:35:08.679385,2022-09-14 18:35:08.686360,2022-09-14 18:37:26.097985,0:02:17.418541,20.6,14.0
2022-09-14 18:35:08.684972,2022-09-14 18:35:08.687277,2022-09-14 18:37:26.120238,0:02:17.435208,16.7,14.0
2022-09-14 18:35:08.686464,2022-09-14 18:35:08.687277,2022-09-14 18:37:26.140856,0:02:17.454335,16.7,14.0
2022-09-14 18:35:08.685666,2022-09-14 18:35:08.687220,2022-09-14 18:37:26.160883,0:02:17.475163,23.1,14.0
2022-09-14 18:35:08.685121,2022-09-14 18:35:08.686068,2022-09-14 18:37:26.175130,0:02:17.489957,25.0,14.0
2022-09-14 18:35:08.679598,2022-09-14 18:35:08.679869,2022-09-14 18:37:26.185061,0:02:17.505410,16.7,14.0
2022-09-14 18:35:08.686887,2022-09-14 18:35:08.687763,2022-09-14 18:37:26.199194,0:02:17.512257,22.2,14.1
2022-09-14 18:35:08.685273,2022-09-14 18:35:08.685720,2022-09-14 18:37:26.211047,0:02:17.525724,25.0,14.1
2022-09-14 18:35:08.686117,2022-09-14 18:35:08.688607,2022-09-14 18:37:26.224937,0:02:17.538769,14.3,14.1
2022-09-14 18:35:08.687018,2022-09-14 18:35:08.687197,2022-09-14 18:37:26.234762,0:02:17.547681,16.7,14.1
2022-09-14 18:35:08.765040,2022-09-14 18:35:08.770364,2022-09-14 18:37:26.310748,0:02:17.545633,17.8,14.1
2022-09-14 18:35:08.771151,2022-09-14 18:35:08.776449,2022-09-14 18:37:26.348665,0:02:17.577459,14.3,14.1
2022-09-14 18:35:08.770356,2022-09-14 18:35:08.793317,2022-09-14 18:37:26.364064,0:02:17.593656,20.0,14.1
2022-09-14 18:35:08.770546,2022-09-14 18:35:08.793160,2022-09-14 18:37:26.381493,0:02:17.610897,11.1,14.1
2022-09-14 18:35:08.770753,2022-09-14 18:35:08.770924,2022-09-14 18:37:26.386696,0:02:17.615894,50.0,14.1
2022-09-14 18:35:08.770987,2022-09-14 18:35:08.793474,2022-09-14 18:37:26.406013,0:02:17.634977,9.1,14.1
2022-09-14 18:35:08.787401,2022-09-14 18:35:08.793218,2022-09-14 18:37:26.411494,0:02:17.624044,33.3,14.1
