client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 18:20:28.365508,2022-09-14 18:20:28.365338,2022-09-14 18:20:29.059230,0:00:00.691641,0.4,12.2
2022-09-14 18:20:28.367519,2022-09-14 18:20:28.367067,2022-09-14 18:20:29.119561,0:00:00.751981,16.7,12.2
2022-09-14 18:20:28.368760,2022-09-14 18:20:28.368397,2022-09-14 18:20:29.149810,0:00:00.780992,16.7,12.2
2022-09-14 18:20:28.370279,2022-09-14 18:20:28.369772,2022-09-14 18:20:29.208042,0:00:00.837705,17.6,12.2
2022-09-14 18:20:28.371568,2022-09-14 18:20:28.371325,2022-09-14 18:20:29.247447,0:00:00.875821,17.4,12.2
2022-09-14 18:20:28.372902,2022-09-14 18:20:28.372538,2022-09-14 18:20:29.288766,0:00:00.915798,20.8,12.2
2022-09-14 18:20:28.374298,2022-09-14 18:20:28.373936,2022-09-14 18:20:29.329883,0:00:00.955526,20.0,12.2
2022-09-14 18:20:28.375627,2022-09-14 18:20:28.375204,2022-09-14 18:20:29.371172,0:00:00.995474,20.0,12.2
2022-09-14 18:20:28.377124,2022-09-14 18:20:28.376623,2022-09-14 18:20:29.416180,0:00:01.038996,18.5,12.2
2022-09-14 18:20:28.378627,2022-09-14 18:20:28.383164,2022-09-14 18:20:29.438288,0:00:01.059604,15.4,12.2
2022-09-14 18:20:29.372213,2022-09-14 18:20:29.372105,2022-09-14 18:20:30.160702,0:00:00.788422,3.7,12.2
2022-09-14 18:20:29.372630,2022-09-14 18:20:29.383955,2022-09-14 18:20:30.176079,0:00:00.803374,22.2,12.2
2022-09-14 18:20:29.378407,2022-09-14 18:20:29.378051,2022-09-14 18:20:30.203916,0:00:00.825450,18.8,12.2
2022-09-14 18:20:29.395522,2022-09-14 18:20:29.405861,2022-09-14 18:20:30.227451,0:00:00.831871,14.3,12.2
2022-09-14 18:20:29.378801,2022-09-14 18:20:29.406543,2022-09-14 18:20:30.245510,0:00:00.866649,18.2,12.2
2022-09-14 18:20:29.378176,2022-09-14 18:20:29.389297,2022-09-14 18:20:30.251216,0:00:00.872986,33.3,12.2
2022-09-14 18:20:29.379103,2022-09-14 18:20:29.383691,2022-09-14 18:20:30.277358,0:00:00.898198,18.7,12.2
2022-09-14 18:20:29.372398,2022-09-14 18:20:29.371942,2022-09-14 18:20:30.297700,0:00:00.925247,23.1,12.2
2022-09-14 18:20:29.390112,2022-09-14 18:20:29.394819,2022-09-14 18:20:30.303424,0:00:00.913246,33.3,12.2
2022-09-14 18:20:29.413448,2022-09-14 18:20:29.412971,2022-09-14 18:20:30.316360,0:00:00.902859,14.3,12.2
2022-09-14 18:20:30.395729,2022-09-14 18:20:30.400777,2022-09-14 18:20:31.146225,0:00:00.750427,2.4,12.2
2022-09-14 18:20:30.401041,2022-09-14 18:20:30.411505,2022-09-14 18:20:31.177093,0:00:00.775986,17.6,12.2
2022-09-14 18:20:30.384561,2022-09-14 18:20:30.384122,2022-09-14 18:20:31.199882,0:00:00.815263,21.4,12.2
2022-09-14 18:20:30.401209,2022-09-14 18:20:30.400777,2022-09-14 18:20:31.205610,0:00:00.804346,0.0,12.2
2022-09-14 18:20:30.384386,2022-09-14 18:20:30.395127,2022-09-14 18:20:31.220438,0:00:00.835988,22.2,12.2
2022-09-14 18:20:30.385037,2022-09-14 18:20:30.417187,2022-09-14 18:20:31.235078,0:00:00.849986,22.2,12.2
2022-09-14 18:20:30.429791,2022-09-14 18:20:30.429174,2022-09-14 18:20:31.261624,0:00:00.831771,13.3,12.2
2022-09-14 18:20:30.423326,2022-09-14 18:20:30.428072,2022-09-14 18:20:31.272326,0:00:00.848944,28.6,12.2
2022-09-14 18:20:30.385314,2022-09-14 18:20:30.428699,2022-09-14 18:20:31.282940,0:00:00.897573,16.7,12.2
2022-09-14 18:20:30.384195,2022-09-14 18:20:30.384226,2022-09-14 18:20:31.293570,0:00:00.909324,14.3,12.2
2022-09-14 18:20:31.390674,2022-09-14 18:20:31.390273,2022-09-14 18:20:32.125724,0:00:00.734981,1.4,12.2
2022-09-14 18:20:31.401815,2022-09-14 18:20:31.401370,2022-09-14 18:20:32.171413,0:00:00.769534,21.4,12.2
2022-09-14 18:20:31.396289,2022-09-14 18:20:31.402273,2022-09-14 18:20:32.208271,0:00:00.811921,18.2,12.2
2022-09-14 18:20:31.408302,2022-09-14 18:20:31.408145,2022-09-14 18:20:32.219215,0:00:00.810850,28.6,12.2
2022-09-14 18:20:31.402393,2022-09-14 18:20:31.408076,2022-09-14 18:20:32.230322,0:00:00.827872,16.7,12.2
2022-09-14 18:20:31.396480,2022-09-14 18:20:31.408254,2022-09-14 18:20:32.241216,0:00:00.844676,16.7,12.2
2022-09-14 18:20:31.402095,2022-09-14 18:20:31.402133,2022-09-14 18:20:32.251904,0:00:00.849752,14.3,12.2
2022-09-14 18:20:31.390497,2022-09-14 18:20:31.401493,2022-09-14 18:20:32.263011,0:00:00.872460,28.6,12.2
2022-09-14 18:20:31.431858,2022-09-14 18:20:31.431594,2022-09-14 18:20:32.290607,0:00:00.858684,13.3,12.2
2022-09-14 18:20:31.431703,2022-09-14 18:20:31.447289,2022-09-14 18:20:32.301279,0:00:00.869522,28.6,12.2
2022-09-14 18:20:32.396947,2022-09-14 18:20:32.408274,2022-09-14 18:20:33.216556,0:00:00.819539,1.8,12.2
2022-09-14 18:20:32.402199,2022-09-14 18:20:32.407896,2022-09-14 18:20:33.229208,0:00:00.826945,25.0,12.2
2022-09-14 18:20:32.408612,2022-09-14 18:20:32.408846,2022-09-14 18:20:33.247454,0:00:00.838787,18.2,12.2
2022-09-14 18:20:32.408115,2022-09-14 18:20:32.408374,2022-09-14 18:20:33.257707,0:00:00.849537,20.0,12.2
2022-09-14 18:20:32.408265,2022-09-14 18:20:32.408374,2022-09-14 18:20:33.281941,0:00:00.873621,20.0,12.2
