client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 18:32:28.560654,2022-09-14 18:32:28.560555,2022-09-14 18:33:25.821671,0:00:57.260956,18.5,13.6
2022-09-14 18:32:28.561933,2022-09-14 18:32:28.562047,2022-09-14 18:33:25.867895,0:00:57.305887,23.3,13.6
2022-09-14 18:32:28.563458,2022-09-14 18:32:28.563611,2022-09-14 18:33:25.909202,0:00:57.345690,20.0,13.6
2022-09-14 18:32:28.564980,2022-09-14 18:32:28.564991,2022-09-14 18:33:25.942470,0:00:57.377434,20.0,13.6
2022-09-14 18:32:28.566082,2022-09-14 18:32:28.566149,2022-09-14 18:33:25.985593,0:00:57.419449,20.0,13.5
2022-09-14 18:32:28.567395,2022-09-14 18:32:28.567569,2022-09-14 18:33:26.047567,0:00:57.480107,21.1,13.5
2022-09-14 18:32:28.568623,2022-09-14 18:32:28.569083,2022-09-14 18:33:26.092817,0:00:57.524125,22.2,13.5
2022-09-14 18:32:28.569915,2022-09-14 18:32:28.570067,2022-09-14 18:33:26.137844,0:00:57.567866,18.5,13.5
2022-09-14 18:32:28.571132,2022-09-14 18:32:28.571273,2022-09-14 18:33:26.183026,0:00:57.611817,18.5,13.5
2022-09-14 18:32:28.572238,2022-09-14 18:32:28.572233,2022-09-14 18:33:26.213958,0:00:57.641660,17.6,13.5
2022-09-14 18:32:28.671825,2022-09-14 18:32:28.682737,2022-09-14 18:33:26.311741,0:00:57.639849,20.0,13.5
2022-09-14 18:32:28.666508,2022-09-14 18:32:28.682823,2022-09-14 18:33:26.336154,0:00:57.669588,20.0,13.5
2022-09-14 18:32:28.666326,2022-09-14 18:32:28.672021,2022-09-14 18:33:26.347071,0:00:57.680690,16.7,13.5
2022-09-14 18:32:28.671986,2022-09-14 18:32:28.671960,2022-09-14 18:33:26.394980,0:00:57.722935,17.9,13.5
2022-09-14 18:32:28.689247,2022-09-14 18:32:28.695262,2022-09-14 18:33:26.410453,0:00:57.721135,11.1,13.5
2022-09-14 18:32:28.672436,2022-09-14 18:32:28.695095,2022-09-14 18:33:26.425667,0:00:57.753154,30.0,13.5
2022-09-14 18:32:28.688895,2022-09-14 18:32:28.688898,2022-09-14 18:33:26.440993,0:00:57.752040,22.2,13.5
2022-09-14 18:32:28.688605,2022-09-14 18:32:28.689058,2022-09-14 18:33:26.453845,0:00:57.765185,25.0,13.5
2022-09-14 18:32:28.666180,2022-09-14 18:32:28.694872,2022-09-14 18:33:26.471810,0:00:57.805571,30.8,13.5
2022-09-14 18:32:28.689545,2022-09-14 18:32:28.695409,2022-09-14 18:33:26.487493,0:00:57.797883,12.5,13.5
2022-09-14 18:32:28.777763,2022-09-14 18:32:28.788180,2022-09-14 18:33:26.532948,0:00:57.755112,18.5,13.6
2022-09-14 18:32:28.788169,2022-09-14 18:32:28.788061,2022-09-14 18:33:26.578518,0:00:57.790287,18.5,13.6
2022-09-14 18:32:28.777586,2022-09-14 18:32:28.788892,2022-09-14 18:33:26.590220,0:00:57.812574,14.3,13.6
2022-09-14 18:32:28.795297,2022-09-14 18:32:28.800443,2022-09-14 18:33:26.629603,0:00:57.834247,24.0,13.6
2022-09-14 18:32:28.794672,2022-09-14 18:32:28.800443,2022-09-14 18:33:26.644589,0:00:57.849860,22.2,13.6
2022-09-14 18:32:28.777423,2022-09-14 18:32:28.788508,2022-09-14 18:33:26.650326,0:00:57.872852,0.0,13.6
2022-09-14 18:32:28.794433,2022-09-14 18:32:28.794263,2022-09-14 18:33:26.669535,0:00:57.875048,25.0,13.6
2022-09-14 18:32:28.794820,2022-09-14 18:32:28.811452,2022-09-14 18:33:26.693899,0:00:57.899026,20.0,13.6
2022-09-14 18:32:28.806175,2022-09-14 18:32:28.817411,2022-09-14 18:33:26.707454,0:00:57.901212,25.0,13.6
2022-09-14 18:32:28.805895,2022-09-14 18:32:28.839059,2022-09-14 18:33:26.718585,0:00:57.912634,16.7,13.6
2022-09-14 18:32:28.898124,2022-09-14 18:32:28.897950,2022-09-14 18:33:26.786053,0:00:57.887871,19.5,13.6
2022-09-14 18:32:28.891407,2022-09-14 18:32:28.891802,2022-09-14 18:33:26.801502,0:00:57.910030,22.2,13.6
2022-09-14 18:32:28.898512,2022-09-14 18:32:28.898370,2022-09-14 18:33:26.812166,0:00:57.913600,16.7,13.6
2022-09-14 18:32:28.891571,2022-09-14 18:32:28.891662,2022-09-14 18:33:26.829807,0:00:57.938183,18.2,13.6
2022-09-14 18:32:28.904214,2022-09-14 18:32:28.904022,2022-09-14 18:33:26.853532,0:00:57.949264,21.4,13.6
2022-09-14 18:32:28.916201,2022-09-14 18:32:28.921844,2022-09-14 18:33:26.878170,0:00:57.961918,20.0,13.6
2022-09-14 18:32:28.891743,2022-09-14 18:32:28.891888,2022-09-14 18:33:26.886117,0:00:57.994323,20.0,13.6
2022-09-14 18:32:28.904901,2022-09-14 18:32:28.904937,2022-09-14 18:33:26.897451,0:00:57.992499,16.7,13.6
2022-09-14 18:32:28.897880,2022-09-14 18:32:28.897792,2022-09-14 18:33:26.903194,0:00:58.005263,40.0,13.6
2022-09-14 18:32:28.910484,2022-09-14 18:32:28.910383,2022-09-14 18:33:26.918338,0:00:58.007797,12.5,13.6
2022-09-14 18:32:28.997081,2022-09-14 18:32:28.997126,2022-09-14 18:33:26.953933,0:00:57.956774,22.7,13.6
2022-09-14 18:32:29.002631,2022-09-14 18:32:29.002610,2022-09-14 18:33:26.980909,0:00:57.978214,18.7,13.6
2022-09-14 18:32:28.997240,2022-09-14 18:32:29.008156,2022-09-14 18:33:26.998966,0:00:58.001650,20.0,13.6
2022-09-14 18:32:28.996942,2022-09-14 18:32:29.041238,2022-09-14 18:33:27.057249,0:00:58.060234,17.1,13.6
2022-09-14 18:32:29.030650,2022-09-14 18:32:29.035951,2022-09-14 18:33:27.066375,0:00:58.035668,33.3,13.6
2022-09-14 18:32:29.030367,2022-09-14 18:32:29.030218,2022-09-14 18:33:27.097579,0:00:58.067157,16.7,13.6
2022-09-14 18:32:29.024340,2022-09-14 18:32:29.046468,2022-09-14 18:33:27.103386,0:00:58.078993,50.0,13.6
2022-09-14 18:32:29.008612,2022-09-14 18:32:29.030706,2022-09-14 18:33:27.111945,0:00:58.103280,20.0,13.6
2022-09-14 18:32:29.024568,2022-09-14 18:32:29.030218,2022-09-14 18:33:27.120349,0:00:58.095730,16.7,13.6
2022-09-14 18:32:29.008998,2022-09-14 18:32:29.057817,2022-09-14 18:33:27.140320,0:00:58.131270,18.2,13.6
2022-09-14 18:32:29.102771,2022-09-14 18:32:29.113149,2022-09-14 18:33:27.205142,0:00:58.102315,17.9,13.6
2022-09-14 18:32:29.102608,2022-09-14 18:32:29.113104,2022-09-14 18:33:27.216656,0:00:58.113989,28.6,13.6
2022-09-14 18:32:29.102441,2022-09-14 18:32:29.113467,2022-09-14 18:33:27.227401,0:00:58.124906,16.7,13.6
2022-09-14 18:32:29.114027,2022-09-14 18:32:29.113849,2022-09-14 18:33:27.249143,0:00:58.135063,16.7,13.6
2022-09-14 18:32:29.113568,2022-09-14 18:32:29.114062,2022-09-14 18:33:27.258042,0:00:58.144421,28.6,13.6
2022-09-14 18:32:29.107977,2022-09-14 18:32:29.107947,2022-09-14 18:33:27.292963,0:00:58.184933,20.0,13.6
2022-09-14 18:32:29.130267,2022-09-14 18:32:29.130099,2022-09-14 18:33:27.301486,0:00:58.171167,20.0,13.6
2022-09-14 18:32:29.142139,2022-09-14 18:32:29.147621,2022-09-14 18:33:27.316505,0:00:58.174311,30.0,13.6
2022-09-14 18:32:29.136385,2022-09-14 18:32:29.136225,2022-09-14 18:33:27.327370,0:00:58.190928,14.3,13.6
2022-09-14 18:32:29.135781,2022-09-14 18:32:29.164265,2022-09-14 18:33:27.348555,0:00:58.212722,16.7,13.6
2022-09-14 18:32:29.213128,2022-09-14 18:32:29.218104,2022-09-14 18:33:27.393978,0:00:58.180790,15.4,13.6
2022-09-14 18:32:29.218516,2022-09-14 18:32:29.218759,2022-09-14 18:33:27.420395,0:00:58.201817,27.8,13.6
2022-09-14 18:32:29.218933,2022-09-14 18:32:29.223932,2022-09-14 18:33:27.429239,0:00:58.210241,20.0,13.6
2022-09-14 18:32:29.207790,2022-09-14 18:32:29.212673,2022-09-14 18:33:27.446272,0:00:58.238415,20.0,13.6
2022-09-14 18:32:29.230184,2022-09-14 18:32:29.241242,2022-09-14 18:33:27.481105,0:00:58.250866,19.0,13.6
2022-09-14 18:32:29.230634,2022-09-14 18:32:29.230654,2022-09-14 18:33:27.500717,0:00:58.270028,25.0,13.6
2022-09-14 18:32:29.247215,2022-09-14 18:32:29.247082,2022-09-14 18:33:27.511656,0:00:58.264386,16.7,13.6
2022-09-14 18:32:29.247035,2022-09-14 18:32:29.253741,2022-09-14 18:33:27.538297,0:00:58.291205,18.7,13.6
2022-09-14 18:32:29.247593,2022-09-14 18:32:29.247474,2022-09-14 18:33:27.551489,0:00:58.303844,33.3,13.6
2022-09-14 18:32:29.224373,2022-09-14 18:32:29.229378,2022-09-14 18:33:27.566804,0:00:58.342359,12.5,13.6
2022-09-14 18:32:29.318242,2022-09-14 18:32:29.323275,2022-09-14 18:33:27.619834,0:00:58.301535,18.7,13.6
2022-09-14 18:32:29.329154,2022-09-14 18:32:29.335087,2022-09-14 18:33:27.632800,0:00:58.303595,14.3,13.6
2022-09-14 18:32:29.335218,2022-09-14 18:32:29.334983,2022-09-14 18:33:27.647869,0:00:58.312600,20.0,13.6
2022-09-14 18:32:29.334416,2022-09-14 18:32:29.334214,2022-09-14 18:33:27.674810,0:00:58.340341,18.7,13.6
2022-09-14 18:32:29.356867,2022-09-14 18:32:29.356868,2022-09-14 18:33:27.711925,0:00:58.355001,14.3,13.6
2022-09-14 18:32:29.334680,2022-09-14 18:32:29.362874,2022-09-14 18:33:27.722655,0:00:58.387907,16.7,13.6
2022-09-14 18:32:29.335050,2022-09-14 18:32:29.335230,2022-09-14 18:33:27.731279,0:00:58.396168,20.0,13.6
2022-09-14 18:32:29.357252,2022-09-14 18:32:29.363161,2022-09-14 18:33:27.746123,0:00:58.388800,22.2,13.6
2022-09-14 18:32:29.334918,2022-09-14 18:32:29.362660,2022-09-14 18:33:27.761563,0:00:58.426594,22.2,13.6
2022-09-14 18:32:29.357463,2022-09-14 18:32:29.362660,2022-09-14 18:33:27.774153,0:00:58.416637,25.0,13.6
2022-09-14 18:32:29.440367,2022-09-14 18:32:29.445630,2022-09-14 18:33:27.833178,0:00:58.392742,17.1,13.6
2022-09-14 18:32:29.439816,2022-09-14 18:32:29.445670,2022-09-14 18:33:27.860334,0:00:58.420446,23.5,13.6
2022-09-14 18:32:29.445658,2022-09-14 18:32:29.445715,2022-09-14 18:33:27.871114,0:00:58.425379,28.6,13.6
2022-09-14 18:32:29.439971,2022-09-14 18:32:29.451119,2022-09-14 18:33:27.910028,0:00:58.469988,17.4,13.6
2022-09-14 18:32:29.467430,2022-09-14 18:32:29.467401,2022-09-14 18:33:27.925146,0:00:58.457649,12.5,13.6
2022-09-14 18:32:29.426873,2022-09-14 18:32:29.439755,2022-09-14 18:33:27.934086,0:00:58.507143,20.0,13.6
2022-09-14 18:32:29.440219,2022-09-14 18:32:29.445575,2022-09-14 18:33:27.947142,0:00:58.506854,25.0,13.6
2022-09-14 18:32:29.478623,2022-09-14 18:32:29.478602,2022-09-14 18:33:27.958094,0:00:58.479404,16.7,13.6
2022-09-14 18:32:29.478436,2022-09-14 18:32:29.489974,2022-09-14 18:33:27.971097,0:00:58.492581,14.3,13.6
2022-09-14 18:32:29.462099,2022-09-14 18:32:29.478803,2022-09-14 18:33:27.981857,0:00:58.519680,16.7,13.6
2022-09-14 18:32:29.543142,2022-09-14 18:32:29.548236,2022-09-14 18:33:28.044460,0:00:58.501251,20.5,13.6
2022-09-14 18:32:29.542936,2022-09-14 18:32:29.553818,2022-09-14 18:33:28.057659,0:00:58.514661,14.3,13.6
2022-09-14 18:32:29.537589,2022-09-14 18:32:29.542807,2022-09-14 18:33:28.085451,0:00:58.547807,27.8,13.6
2022-09-14 18:32:29.553821,2022-09-14 18:32:29.559329,2022-09-14 18:33:28.098950,0:00:58.545071,22.2,13.6
2022-09-14 18:32:29.564756,2022-09-14 18:32:29.586341,2022-09-14 18:33:28.135969,0:00:58.571155,18.2,13.6
2022-09-14 18:32:29.553620,2022-09-14 18:32:29.553818,2022-09-14 18:33:28.148920,0:00:58.595246,14.3,13.6
2022-09-14 18:32:29.580763,2022-09-14 18:32:29.586341,2022-09-14 18:33:28.157410,0:00:58.576580,20.0,13.6
2022-09-14 18:32:29.597175,2022-09-14 18:32:29.613373,2022-09-14 18:33:28.180488,0:00:58.583262,20.0,13.6
2022-09-14 18:32:29.581072,2022-09-14 18:32:29.613419,2022-09-14 18:33:28.193234,0:00:58.612094,14.3,13.6
2022-09-14 18:32:29.645619,2022-09-14 18:32:29.650843,2022-09-14 18:33:28.212352,0:00:58.566682,25.0,13.6
2022-09-14 18:32:29.596967,2022-09-14 18:32:29.613373,2022-09-14 18:33:28.220722,0:00:58.623707,20.0,13.6
2022-09-14 18:32:29.657203,2022-09-14 18:32:29.657466,2022-09-14 18:33:28.263445,0:00:58.606191,16.7,13.6
2022-09-14 18:32:29.656307,2022-09-14 18:32:29.656721,2022-09-14 18:33:28.305538,0:00:58.649179,16.0,13.6
2022-09-14 18:32:29.656480,2022-09-14 18:32:29.662973,2022-09-14 18:33:28.324735,0:00:58.668205,25.0,13.6
2022-09-14 18:32:29.686175,2022-09-14 18:32:29.701864,2022-09-14 18:33:28.343669,0:00:58.657445,18.2,13.6
2022-09-14 18:32:29.707750,2022-09-14 18:32:29.707719,2022-09-14 18:33:28.356407,0:00:58.648607,25.0,13.6
2022-09-14 18:32:29.713884,2022-09-14 18:32:29.713710,2022-09-14 18:33:28.371353,0:00:58.657419,12.5,13.6
2022-09-14 18:32:29.670147,2022-09-14 18:32:29.685842,2022-09-14 18:33:28.382006,0:00:58.711810,14.3,13.6
2022-09-14 18:32:29.686372,2022-09-14 18:32:29.696592,2022-09-14 18:33:28.392425,0:00:58.706004,28.6,13.6
2022-09-14 18:32:29.707480,2022-09-14 18:32:29.707328,2022-09-14 18:33:28.401041,0:00:58.693512,25.0,13.6
2022-09-14 18:32:29.747155,2022-09-14 18:32:29.757696,2022-09-14 18:33:28.444650,0:00:58.697444,18.5,13.6
2022-09-14 18:32:29.757549,2022-09-14 18:32:29.763444,2022-09-14 18:33:28.460147,0:00:58.702540,12.5,13.6
2022-09-14 18:32:29.757711,2022-09-14 18:32:29.763028,2022-09-14 18:33:28.468653,0:00:58.710893,20.0,13.6
2022-09-14 18:32:29.758045,2022-09-14 18:32:29.763220,2022-09-14 18:33:28.496169,0:00:58.738074,18.7,13.6
2022-09-14 18:32:29.795783,2022-09-14 18:32:29.796362,2022-09-14 18:33:28.530303,0:00:58.734468,15.0,13.6
2022-09-14 18:32:29.785355,2022-09-14 18:32:29.795459,2022-09-14 18:33:28.540862,0:00:58.755454,28.6,13.6
2022-09-14 18:32:29.795931,2022-09-14 18:32:29.795786,2022-09-14 18:33:28.560086,0:00:58.764099,18.2,13.6
2022-09-14 18:32:29.812450,2022-09-14 18:32:29.817675,2022-09-14 18:33:28.588474,0:00:58.775959,17.6,13.6
2022-09-14 18:32:29.817748,2022-09-14 18:32:29.823314,2022-09-14 18:33:28.594010,0:00:58.776213,33.3,13.6
2022-09-14 18:32:29.834752,2022-09-14 18:32:29.845119,2022-09-14 18:33:28.610135,0:00:58.775332,27.3,13.6
2022-09-14 18:32:29.850586,2022-09-14 18:32:29.855940,2022-09-14 18:33:28.641791,0:00:58.791154,20.0,13.6
2022-09-14 18:32:29.862030,2022-09-14 18:32:29.877863,2022-09-14 18:33:28.663901,0:00:58.801807,16.7,13.6
2022-09-14 18:32:29.861584,2022-09-14 18:32:29.867057,2022-09-14 18:33:28.672465,0:00:58.810832,20.0,13.6
2022-09-14 18:32:29.861834,2022-09-14 18:32:29.894345,2022-09-14 18:33:28.710542,0:00:58.848656,13.6,13.6
2022-09-14 18:32:29.899854,2022-09-14 18:32:29.900110,2022-09-14 18:33:28.748834,0:00:58.848929,21.7,13.6
2022-09-14 18:32:29.900016,2022-09-14 18:32:29.910961,2022-09-14 18:33:28.763291,0:00:58.863225,22.2,13.6
2022-09-14 18:32:29.888665,2022-09-14 18:32:29.900110,2022-09-14 18:33:28.772027,0:00:58.883312,0.0,13.6
2022-09-14 18:32:29.921554,2022-09-14 18:32:29.937374,2022-09-14 18:33:28.796562,0:00:58.874957,20.0,13.6
2022-09-14 18:32:29.921781,2022-09-14 18:32:29.937374,2022-09-14 18:33:28.837807,0:00:58.915976,16.7,13.6
2022-09-14 18:32:29.953966,2022-09-14 18:32:29.953836,2022-09-14 18:33:28.845659,0:00:58.891643,33.3,13.6
2022-09-14 18:32:29.954596,2022-09-14 18:32:29.959818,2022-09-14 18:33:28.871288,0:00:58.916630,25.0,13.6
2022-09-14 18:32:29.965477,2022-09-14 18:32:29.976767,2022-09-14 18:33:28.888015,0:00:58.922487,11.1,13.6
2022-09-14 18:32:29.965748,2022-09-14 18:32:29.976767,2022-09-14 18:33:28.898878,0:00:58.933078,28.6,13.6
2022-09-14 18:32:29.965316,2022-09-14 18:32:29.965870,2022-09-14 18:33:28.911552,0:00:58.946185,12.5,13.6
2022-09-14 18:32:30.026448,2022-09-14 18:32:30.026737,2022-09-14 18:33:28.974181,0:00:58.947672,16.7,13.6
2022-09-14 18:32:30.021009,2022-09-14 18:32:30.026401,2022-09-14 18:33:28.979786,0:00:58.958725,40.0,13.6
2022-09-14 18:32:30.005417,2022-09-14 18:32:30.020762,2022-09-14 18:33:28.990511,0:00:58.985042,16.7,13.6
2022-09-14 18:32:30.005235,2022-09-14 18:32:30.020432,2022-09-14 18:33:29.024138,0:00:59.018837,15.8,13.6
2022-09-14 18:32:30.027362,2022-09-14 18:32:30.037763,2022-09-14 18:33:29.032730,0:00:59.005317,20.0,13.6
2022-09-14 18:32:30.064641,2022-09-14 18:32:30.064537,2022-09-14 18:33:29.056083,0:00:58.991391,21.4,13.6
2022-09-14 18:32:30.070137,2022-09-14 18:32:30.081681,2022-09-14 18:33:29.076308,0:00:59.006120,16.7,13.6
2022-09-14 18:32:30.064400,2022-09-14 18:32:30.064494,2022-09-14 18:33:29.082035,0:00:59.017578,0.0,13.6
2022-09-14 18:32:30.070656,2022-09-14 18:32:30.081866,2022-09-14 18:33:29.103846,0:00:59.033137,28.6,13.6
2022-09-14 18:32:30.070496,2022-09-14 18:32:30.076480,2022-09-14 18:33:29.116721,0:00:59.046160,14.3,13.6
2022-09-14 18:32:30.109796,2022-09-14 18:32:30.109690,2022-09-14 18:33:29.142221,0:00:59.032364,13.3,13.6
