client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:35:29.283558,2022-09-14 17:35:29.283513,2022-09-14 17:35:29.912552,0:00:00.628926,0.5,12.7
2022-09-14 17:35:29.284929,2022-09-14 17:35:29.284934,2022-09-14 17:35:29.959937,0:00:00.674947,17.9,12.7
2022-09-14 17:35:29.286199,2022-09-14 17:35:29.286068,2022-09-14 17:35:29.978616,0:00:00.692360,18.2,12.7
2022-09-14 17:35:29.287853,2022-09-14 17:35:29.287613,2022-09-14 17:35:30.012715,0:00:00.724798,15.0,12.7
2022-09-14 17:35:29.289148,2022-09-14 17:35:29.289007,2022-09-14 17:35:30.046042,0:00:00.756838,27.3,12.7
2022-09-14 17:35:29.290559,2022-09-14 17:35:29.290585,2022-09-14 17:35:30.081917,0:00:00.791303,19.0,12.7
2022-09-14 17:35:29.292154,2022-09-14 17:35:29.291749,2022-09-14 17:35:30.112879,0:00:00.820671,21.1,12.7
2022-09-14 17:35:29.293525,2022-09-14 17:35:29.293492,2022-09-14 17:35:30.154426,0:00:00.860848,19.2,12.7
2022-09-14 17:35:29.295151,2022-09-14 17:35:29.294754,2022-09-14 17:35:30.180820,0:00:00.885617,20.0,12.7
2022-09-14 17:35:29.296318,2022-09-14 17:35:29.301348,2022-09-14 17:35:30.211482,0:00:00.915111,21.1,12.7
2022-09-14 17:35:29.429272,2022-09-14 17:35:29.434967,2022-09-14 17:35:30.229559,0:00:00.800236,18.2,12.7
2022-09-14 17:35:29.435288,2022-09-14 17:35:29.434968,2022-09-14 17:35:30.236433,0:00:00.801094,25.0,12.7
2022-09-14 17:35:29.429747,2022-09-14 17:35:29.435374,2022-09-14 17:35:30.247073,0:00:00.817276,16.7,12.7
2022-09-14 17:35:29.429423,2022-09-14 17:35:29.435663,2022-09-14 17:35:30.263633,0:00:00.834156,20.0,12.7
2022-09-14 17:35:29.435772,2022-09-14 17:35:29.435943,2022-09-14 17:35:30.278353,0:00:00.842531,11.1,12.7
2022-09-14 17:35:29.436441,2022-09-14 17:35:29.435986,2022-09-14 17:35:30.290243,0:00:00.853753,28.6,12.7
2022-09-14 17:35:29.436235,2022-09-14 17:35:29.436280,2022-09-14 17:35:30.311216,0:00:00.874931,15.4,12.7
2022-09-14 17:35:29.429589,2022-09-14 17:35:29.436280,2022-09-14 17:35:30.316577,0:00:00.886940,33.3,12.7
2022-09-14 17:35:29.435143,2022-09-14 17:35:29.436436,2022-09-14 17:35:30.332997,0:00:00.897804,20.0,12.7
