client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:59:29.667977,2022-09-14 17:59:29.668319,2022-09-14 18:07:49.122691,0:08:19.454644,18.5,16.5
2022-09-14 17:59:29.669980,2022-09-14 17:59:29.669793,2022-09-14 18:07:49.159104,0:08:19.489067,22.7,16.5
2022-09-14 17:59:29.671244,2022-09-14 17:59:29.671379,2022-09-14 18:07:49.190934,0:08:19.519634,20.0,16.5
2022-09-14 17:59:29.672744,2022-09-14 17:59:29.672740,2022-09-14 18:07:49.222868,0:08:19.550069,21.1,16.5
2022-09-14 17:59:29.674034,2022-09-14 17:59:29.673999,2022-09-14 18:07:49.250263,0:08:19.576155,13.3,16.5
2022-09-14 17:59:29.675881,2022-09-14 17:59:29.675740,2022-09-14 18:07:49.286873,0:08:19.610937,22.7,16.5
2022-09-14 17:59:29.677295,2022-09-14 17:59:29.677120,2022-09-14 18:07:49.320790,0:08:19.643441,23.8,16.5
2022-09-14 17:59:29.678782,2022-09-14 17:59:29.678560,2022-09-14 18:07:49.352975,0:08:19.674138,20.0,16.5
2022-09-14 17:59:29.679774,2022-09-14 17:59:29.679764,2022-09-14 18:07:49.384652,0:08:19.704815,16.7,16.5
2022-09-14 17:59:29.681334,2022-09-14 17:59:29.691298,2022-09-14 18:07:49.413883,0:08:19.732496,17.6,16.5
2022-09-14 17:59:29.717901,2022-09-14 17:59:29.717613,2022-09-14 18:07:49.442264,0:08:19.724310,27.8,16.5
2022-09-14 17:59:29.712416,2022-09-14 17:59:29.717840,2022-09-14 18:07:49.455421,0:08:19.742949,30.0,16.5
2022-09-14 17:59:29.717743,2022-09-14 17:59:29.717940,2022-09-14 18:07:49.471477,0:08:19.753682,12.5,16.5
2022-09-14 17:59:29.712205,2022-09-14 17:59:29.717961,2022-09-14 18:07:49.476717,0:08:19.764462,25.0,16.5
2022-09-14 17:59:29.718614,2022-09-14 17:59:29.724119,2022-09-14 18:07:49.493578,0:08:19.774910,11.1,16.5
2022-09-14 17:59:29.724589,2022-09-14 17:59:29.724323,2022-09-14 18:07:49.504667,0:08:19.780019,28.6,16.5
2022-09-14 17:59:29.724075,2022-09-14 17:59:29.724681,2022-09-14 18:07:49.524332,0:08:19.800207,18.2,16.5
2022-09-14 17:59:29.723936,2022-09-14 17:59:29.724708,2022-09-14 18:07:49.529751,0:08:19.805765,0.0,16.5
2022-09-14 17:59:29.718133,2022-09-14 17:59:29.724908,2022-09-14 18:07:49.540142,0:08:19.821958,37.5,16.5
2022-09-14 17:59:29.731262,2022-09-14 17:59:29.731038,2022-09-14 18:07:49.560575,0:08:19.829264,16.7,16.5
2022-09-14 17:59:29.757537,2022-09-14 17:59:29.762424,2022-09-14 18:07:49.581631,0:08:19.824043,16.7,16.5
2022-09-14 17:59:29.768706,2022-09-14 17:59:29.768537,2022-09-14 18:07:49.597766,0:08:19.829006,22.2,16.5
2022-09-14 17:59:29.763228,2022-09-14 17:59:29.768616,2022-09-14 18:07:49.605039,0:08:19.841760,20.0,16.5
2022-09-14 17:59:29.768563,2022-09-14 17:59:29.773890,2022-09-14 18:07:49.626846,0:08:19.858229,23.1,16.5
2022-09-14 17:59:29.762837,2022-09-14 17:59:29.773925,2022-09-14 18:07:49.632307,0:08:19.869420,0.0,16.5
2022-09-14 17:59:29.763008,2022-09-14 17:59:29.779862,2022-09-14 18:07:49.648821,0:08:19.885763,20.0,16.5
2022-09-14 17:59:29.780130,2022-09-14 17:59:29.779970,2022-09-14 18:07:49.659359,0:08:19.879179,28.6,16.5
