client_send_time,sniff_time,export_time,latency_client_sniff,cpu_percent,memory_percent
2022-09-14 17:38:09.327331,2022-09-14 17:38:09.327228,2022-09-14 17:38:09.941085,0:00:00.613683,1.4,12.9
2022-09-14 17:38:09.328728,2022-09-14 17:38:09.328775,2022-09-14 17:38:09.972254,0:00:00.643469,21.1,12.9
2022-09-14 17:38:09.330153,2022-09-14 17:38:09.330026,2022-09-14 17:38:10.004489,0:00:00.674278,15.8,12.9
2022-09-14 17:38:09.331573,2022-09-14 17:38:09.331298,2022-09-14 17:38:10.033871,0:00:00.702242,17.6,12.9
2022-09-14 17:38:09.332715,2022-09-14 17:38:09.332634,2022-09-14 17:38:10.067883,0:00:00.735112,23.8,12.9
2022-09-14 17:38:09.334164,2022-09-14 17:38:09.334160,2022-09-14 17:38:10.099269,0:00:00.765051,16.7,12.9
2022-09-14 17:38:09.335507,2022-09-14 17:38:09.335708,2022-09-14 17:38:10.143214,0:00:00.807651,19.2,12.9
2022-09-14 17:38:09.336887,2022-09-14 17:38:09.336657,2022-09-14 17:38:10.158821,0:00:00.821876,22.2,12.9
2022-09-14 17:38:09.337955,2022-09-14 17:38:09.337807,2022-09-14 17:38:10.194753,0:00:00.856721,18.2,12.9
2022-09-14 17:38:09.339331,2022-09-14 17:38:09.349367,2022-09-14 17:38:10.221675,0:00:00.882292,25.0,12.9
2022-09-14 17:38:09.443624,2022-09-14 17:38:09.443417,2022-09-14 17:38:10.244601,0:00:00.800927,14.3,12.9
2022-09-14 17:38:09.442964,2022-09-14 17:38:09.443418,2022-09-14 17:38:10.249952,0:00:00.806939,33.3,12.9
2022-09-14 17:38:09.443294,2022-09-14 17:38:09.443551,2022-09-14 17:38:10.255564,0:00:00.812221,33.3,12.9
2022-09-14 17:38:09.443148,2022-09-14 17:38:09.443668,2022-09-14 17:38:10.265939,0:00:00.822742,16.7,12.9
2022-09-14 17:38:09.443431,2022-09-14 17:38:09.443857,2022-09-14 17:38:10.284789,0:00:00.841307,18.2,12.9
2022-09-14 17:38:09.450222,2022-09-14 17:38:09.450052,2022-09-14 17:38:10.297424,0:00:00.847152,12.5,12.9
2022-09-14 17:38:09.449872,2022-09-14 17:38:09.455498,2022-09-14 17:38:10.310164,0:00:00.860244,28.6,12.9
2022-09-14 17:38:09.462533,2022-09-14 17:38:09.462280,2022-09-14 17:38:10.322473,0:00:00.859890,33.3,12.9
2022-09-14 17:38:09.462793,2022-09-14 17:38:09.467739,2022-09-14 17:38:10.340136,0:00:00.877294,25.0,12.9
2022-09-14 17:38:09.462354,2022-09-14 17:38:09.467739,2022-09-14 17:38:10.345291,0:00:00.882888,0.0,12.9
2022-09-14 17:38:09.559199,2022-09-14 17:38:09.558933,2022-09-14 17:38:10.360300,0:00:00.801044,20.0,12.9
2022-09-14 17:38:09.559508,2022-09-14 17:38:09.564651,2022-09-14 17:38:10.378413,0:00:00.818849,20.0,12.9
2022-09-14 17:38:09.558882,2022-09-14 17:38:09.564651,2022-09-14 17:38:10.387087,0:00:00.828152,33.3,12.9
2022-09-14 17:38:09.559061,2022-09-14 17:38:09.564848,2022-09-14 17:38:10.394318,0:00:00.835208,0.0,12.9
2022-09-14 17:38:09.559700,2022-09-14 17:38:09.564976,2022-09-14 17:38:10.410844,0:00:00.851095,22.2,12.9
2022-09-14 17:38:09.565179,2022-09-14 17:38:09.565213,2022-09-14 17:38:10.423373,0:00:00.858145,25.0,12.9
2022-09-14 17:38:09.565659,2022-09-14 17:38:09.565717,2022-09-14 17:38:10.435661,0:00:00.869953,14.3,12.9
2022-09-14 17:38:09.577729,2022-09-14 17:38:09.577776,2022-09-14 17:38:10.448236,0:00:00.870457,14.3,12.9
2022-09-14 17:38:09.598677,2022-09-14 17:38:09.598354,2022-09-14 17:38:10.460825,0:00:00.862099,14.3,12.9
2022-09-14 17:38:09.604059,2022-09-14 17:38:09.603801,2022-09-14 17:38:10.473612,0:00:00.869504,14.3,12.9
2022-09-14 17:38:09.674926,2022-09-14 17:38:09.674762,2022-09-14 17:38:10.491511,0:00:00.816534,18.2,12.9
2022-09-14 17:38:09.674771,2022-09-14 17:38:09.674868,2022-09-14 17:38:10.496689,0:00:00.821869,33.3,12.9
